     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/19/2018-05/25/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R212,59TH STREET-4TH AVENUE        ,00008433,00000573,00000051,00000223,00000003,00004868,00005869,00000000,00000000,00000000,00000011,00000050,00000118,00000001,00000377,00000070,00000103,00000000,00000033,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R213,BAY RIDGE AVE-4TH AVENUE      ,00004653,00000422,00000033,00000115,00000000,00002098,00003715,00000000,00000000,00000000,00000024,00000035,00000132,00000002,00000298,00000110,00000065,00000000,00000033,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R214,77TH STREET-4TH AVENUE        ,00004018,00000345,00000024,00000074,00000000,00001306,00002777,00000000,00000000,00000000,00000007,00000065,00000084,00000000,00000308,00000124,00000064,00000000,00000021,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R215,86TH STREET-4TH AVENUE        ,00005538,00000496,00000051,00000219,00000001,00003276,00004874,00000000,00000000,00000000,00000043,00000058,00000097,00000001,00000360,00000147,00000092,00000000,00000023,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R216,BAY RIDGE - 95TH STREET       ,00004518,00000493,00000031,00000091,00000001,00001431,00002831,00000000,00000000,00000000,00000016,00000059,00000121,00000001,00000248,00000165,00000068,00000000,00000016,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R217,HOYT ST-SCHERMERHORN ST       ,00006764,00000406,00000047,00000090,00000002,00003824,00004621,00000000,00000000,00000000,00000001,00000053,00000130,00000000,00000644,00000147,00000127,00000000,00000115,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R218,ELMHURST AVE-BROADWAY         ,00007221,00000859,00000063,00000271,00000001,00004183,00008024,00000000,00000000,00000000,00000005,00000046,00000155,00000002,00000395,00000071,00000123,00000000,00000058,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R219,67TH AVENUE-QUEENS BLVD       ,00005930,00000909,00000041,00000199,00000000,00001479,00004888,00000000,00000000,00000000,00000008,00000079,00000100,00000002,00000498,00000168,00000132,00000000,00000046,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R220,CARROLL ST-PRESIDENT ST       ,00007607,00000479,00000032,00000093,00000000,00002926,00006052,00000000,00000000,00000000,00000003,00000092,00000052,00000000,00000909,00000288,00000235,00000000,00000135,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R221,167TH STREET-RIVER AVENUE     ,00004810,00000273,00000062,00000066,00000002,00005486,00002396,00000000,00000000,00000000,00000004,00000014,00000170,00000000,00000311,00000019,00000027,00000000,00000024,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R222,177TH STREET-PARKCHESTER      ,00008762,00000702,00000105,00000215,00000000,00006306,00005745,00000000,00000000,00000000,00000039,00000059,00000186,00000002,00000768,00000081,00000079,00000000,00000028,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R223,46TH ST-BLISS ST              ,00007713,00000727,00000079,00000147,00000007,00005276,00007177,00000000,00000000,00000000,00000006,00000038,00000148,00000004,00000548,00000102,00000144,00000000,00000069,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R224,CLARK STREET-HENRY STREET     ,00003426,00000484,00000020,00000096,00000005,00001408,00002540,00000000,00000000,00000000,00000006,00000040,00000068,00000004,00000368,00000145,00000093,00000000,00000061,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R225,HOYT STREET-HOYT STREET       ,00002563,00000245,00000032,00000046,00000008,00001558,00001713,00000000,00000000,00000000,00000000,00000019,00000059,00000006,00000256,00000043,00000027,00000000,00000017,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R226,GUN HILL ROAD-SEYMOUR         ,00003729,00000213,00000043,00000053,00000001,00002077,00001335,00000000,00000000,00000000,00000005,00000024,00000107,00000000,00000234,00000036,00000035,00000000,00000017,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R227,RECTOR STREET-CHURCH STREET   ,00004447,00000278,00000006,00000064,00000002,00001613,00003103,00000000,00000000,00000000,00000219,00000082,00000040,00000002,00000397,00000165,00000087,00000000,00000082,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R228,AVENUE J-EAST 16TH STREET     ,00003547,00000388,00000043,00000122,00000001,00002228,00002646,00000000,00000000,00000000,00000004,00000050,00000081,00000002,00000142,00000091,00000051,00000000,00000021,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R229,AVENUE M-EAST 16TH STREET     ,00004035,00000449,00000034,00000114,00000001,00001814,00002457,00000000,00000000,00000000,00000004,00000060,00000072,00000002,00000138,00000139,00000044,00000000,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R230,NECK ROAD-EAST 16TH STREET    ,00003311,00000436,00000021,00000119,00000000,00000849,00002523,00000000,00000000,00000000,00000001,00000058,00000063,00000000,00000164,00000107,00000057,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R231,UNION STREET-4TH AVENUE       ,00004385,00000306,00000039,00000061,00000000,00001805,00003564,00000000,00000000,00000000,00000003,00000056,00000097,00000000,00000540,00000170,00000132,00000000,00000058,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R232,45TH STREET-4TH AVENUE        ,00004936,00000341,00000041,00000113,00000003,00002853,00002644,00000000,00000000,00000000,00000003,00000030,00000077,00000002,00000206,00000043,00000056,00000000,00000034,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R233,53RD STREET-4TH AVENUE        ,00004854,00000336,00000028,00000070,00000001,00002788,00002710,00000000,00000000,00000000,00000010,00000020,00000096,00000000,00000156,00000036,00000055,00000000,00000036,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R234,50TH STREET-NEW UTRECHT AVE   ,00002425,00000260,00000018,00000075,00000000,00001084,00001186,00000000,00000000,00000000,00000000,00000034,00000106,00000000,00000040,00000034,00000018,00000000,00000009,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R235,BEDFORD AVE-NORTH 7TH ST      ,00019368,00000439,00000034,00000099,00000010,00009570,00014300,00000000,00000000,00000000,00000018,00000137,00000108,00000001,00001958,00000571,00000447,00000000,00000392,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R236,DEKALB AVE-WYCKOFF AVE        ,00007159,00000305,00000038,00000067,00000002,00005992,00006546,00000000,00000000,00000000,00000003,00000033,00000142,00000003,00000619,00000072,00000133,00000000,00000089,00000001,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R237,182ND STREET-183RD STREET     ,00003030,00000152,00000023,00000039,00000003,00002913,00001241,00000000,00000000,00000000,00000000,00000007,00000141,00000000,00000142,00000008,00000016,00000000,00000014,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R238,STEINWAY ST-BROADWAY          ,00009005,00000565,00000083,00000161,00000004,00005377,00008477,00000000,00000000,00000000,00000005,00000073,00000235,00000002,00000826,00000179,00000201,00000000,00000104,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R239,GREENPOINT AVE                ,00006612,00000453,00000039,00000139,00000003,00003594,00004827,00000000,00000000,00000000,00000002,00000047,00000122,00000001,00000568,00000164,00000140,00000000,00000109,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R240,GRAND ST-CHRISTIE ST          ,00013640,00003342,00000095,00001500,00000007,00004218,00015184,00000000,00000000,00000000,00000032,00000158,00000319,00000011,00000762,00000249,00000237,00000000,00000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R241,15TH ST-PROSPECT PARK WEST    ,00004076,00000377,00000020,00000077,00000001,00001342,00003531,00000000,00000000,00000000,00000006,00000061,00000033,00000001,00000436,00000158,00000133,00000000,00000052,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R242,18TH AVE-MCDONALD AVE         ,00003026,00000324,00000024,00000090,00000001,00001520,00001599,00000000,00000000,00000000,00000003,00000050,00000074,00000000,00000085,00000050,00000024,00000000,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R243,170TH STREET-JEROME AVENUE    ,00005055,00000294,00000061,00000087,00000000,00005910,00002609,00000000,00000000,00000000,00000001,00000019,00000158,00000000,00000262,00000014,00000027,00000000,00000020,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R244,BURNSIDE AVE-JEROME AVE       ,00005043,00000330,00000065,00000113,00000000,00005566,00002240,00000000,00000000,00000000,00000007,00000021,00000292,00000001,00000293,00000017,00000025,00000000,00000021,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R245,ST LAWRENCE AVE-WEST AVE      ,00002965,00000169,00000020,00000026,00000002,00002536,00000977,00000000,00000000,00000000,00000006,00000028,00000094,00000000,00000089,00000010,00000030,00000000,00000019,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R246,PROSPECT AVENUE-4TH AVENUE    ,00003483,00000179,00000021,00000043,00000002,00001552,00002954,00000000,00000000,00000000,00000003,00000043,00000042,00000000,00000367,00000094,00000119,00000000,00000037,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R247,55TH ST-NEW UTRECHT AVE       ,00001772,00000222,00000018,00000063,00000000,00000874,00000787,00000000,00000000,00000000,00000001,00000012,00000055,00000001,00000026,00000021,00000009,00000000,00000010,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R248,1ST AVENUE-14TH STREET        ,00015386,00000790,00000058,00000173,00000006,00006306,00009981,00000000,00000000,00000000,00000020,00000145,00000189,00000006,00001316,00000374,00000283,00000000,00000264,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R249,GRAHAM AVE-METROPOLITAN AVE   ,00006112,00000195,00000026,00000057,00000002,00003536,00005735,00000000,00000000,00000000,00000005,00000044,00000078,00000002,00000778,00000129,00000156,00000000,00000104,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R250,GRAND ST-BUSHWICK AVE         ,00003590,00000159,00000023,00000090,00000001,00002928,00003367,00000000,00000000,00000000,00000006,00000020,00000076,00000001,00000311,00000071,00000065,00000000,00000043,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R251,96TH ST-CENTRAL PARK WEST     ,00004973,00000785,00000053,00000157,00000003,00002609,00004792,00000000,00000000,00000000,00000006,00000064,00000087,00000010,00000480,00000224,00000139,00000000,00000051,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R252,HIGH ST-CADMAN PLAZA WEST     ,00007650,00000425,00000023,00000076,00000001,00004080,00004498,00000000,00000000,00000000,00000019,00000080,00000066,00000005,00000594,00000253,00000178,00000000,00000247,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R253,174TH-175TH ST-GRAND CONCOU   ,00003237,00000203,00000021,00000044,00000001,00002999,00001631,00000000,00000000,00000000,00000004,00000015,00000066,00000002,00000172,00000017,00000043,00000000,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R254,GRAND AVE-QUEENS BOULEVARD    ,00008574,00000837,00000080,00000301,00000004,00006223,00010829,00000000,00000000,00000000,00000005,00000092,00000142,00000001,00000606,00000138,00000136,00000000,00000078,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R255,VAN WYCK BLVD-MAIN STREET     ,00003166,00000337,00000024,00000060,00000000,00001250,00002242,00000000,00000000,00000000,00000004,00000034,00000070,00000000,00000243,00000085,00000034,00000000,00000026,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R256,NASSAU AVE-MANHATTAN AVE      ,00006049,00000367,00000038,00000140,00000001,00003124,00005053,00000000,00000000,00000000,00000005,00000056,00000067,00000001,00000578,00000132,00000144,00000000,00000099,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R257,EAST BROADWAY-MADISON ST      ,00008538,00001138,00000058,00000412,00000006,00003542,00006859,00000000,00000000,00000000,00000019,00000092,00000189,00000003,00000666,00000154,00000112,00000000,00000112,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R258,4TH AVENUE-9TH STREET         ,00007738,00000557,00000042,00000124,00000001,00003781,00006779,00000000,00000000,00000000,00000004,00000096,00000153,00000001,00000924,00000299,00000225,00000000,00000097,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R259,ROOSEVELT ISLAND              ,00003893,00000624,00000065,00000186,00000001,00002122,00005142,00000000,00000000,00000000,00000012,00000035,00000090,00000006,00000531,00000068,00000127,00000000,00000104,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R260,181ST STREET-ST NICHOLAS AV   ,00006248,00000645,00000109,00000110,00000003,00006487,00003613,00000000,00000000,00000000,00000002,00000014,00000242,00000001,00000348,00000052,00000061,00000000,00000053,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R261,40TH STREET-LOWERY STREET     ,00006211,00000576,00000043,00000133,00000005,00003301,00005583,00000000,00000000,00000000,00000008,00000045,00000143,00000005,00000608,00000103,00000128,00000000,00000078,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R262,BEVERLEY ROAD -EAST 15TH ST   ,00002135,00000199,00000025,00000032,00000000,00001173,00001599,00000000,00000000,00000000,00000003,00000014,00000032,00000000,00000176,00000025,00000043,00000000,00000019,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R263,AVENUE H-EAST 16TH STREET     ,00002086,00000235,00000015,00000062,00000000,00001045,00001674,00000000,00000000,00000000,00000000,00000024,00000076,00000001,00000132,00000058,00000028,00000000,00000019,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R264,OCEAN PKWAY-BRIGHTON BCH AV   ,00002466,00000444,00000027,00000089,00000002,00000808,00001320,00000000,00000000,00000000,00000006,00000011,00000108,00000000,00000079,00000053,00000031,00000000,00000030,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R265,MONTROSE AVENUE               ,00004097,00000167,00000019,00000044,00000000,00003189,00003985,00000000,00000000,00000000,00000003,00000017,00000141,00000001,00000448,00000061,00000093,00000000,00000073,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R266,HALSEY STREET-WYCKOFF AVE     ,00005259,00000203,00000025,00000058,00000003,00004222,00004057,00000000,00000000,00000000,00000008,00000046,00000076,00000000,00000320,00000072,00000113,00000000,00000058,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R267,46TH STREET-BROADWAY          ,00005521,00000438,00000047,00000110,00000003,00003077,00004863,00000000,00000000,00000000,00000004,00000055,00000141,00000003,00000510,00000102,00000118,00000000,00000051,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R268,METROPOLITAN AVE-LORIMER ST   ,00009109,00000231,00000032,00000088,00000005,00005438,00008111,00000000,00000000,00000000,00000007,00000054,00000053,00000000,00000998,00000228,00000241,00000000,00000154,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R269,BEDFORD AVENUE-NOSTRAND AVE   ,00004506,00000145,00000016,00000064,00000001,00003692,00004835,00000000,00000000,00000000,00000001,00000033,00000059,00000000,00000543,00000112,00000112,00000000,00000077,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R270,SMITH STREET-9TH STREET       ,00002957,00000151,00000025,00000070,00000004,00002016,00001910,00000000,00000000,00000000,00000004,00000018,00000069,00000000,00000172,00000063,00000053,00000000,00000039,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R271,AVENUE X-MCDONALD AVENUE      ,00001930,00000172,00000011,00000062,00000000,00000730,00001190,00000000,00000000,00000000,00000003,00000020,00000043,00000000,00000084,00000041,00000012,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R272,28TH STREET-7TH AVENUE        ,00008580,00000788,00000072,00000191,00000016,00004091,00006115,00000000,00000000,00000000,00000050,00000101,00000155,00000024,00000717,00000259,00000274,00000000,00000147,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R273,145TH STREET-BROADWAY         ,00004800,00000425,00000055,00000143,00000000,00005443,00004903,00000000,00000000,00000000,00000003,00000011,00000115,00000001,00000377,00000055,00000107,00000000,00000063,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R274,191ST STREET-ST NICHOLAS AV   ,00004357,00000542,00000064,00000109,00000000,00004150,00003268,00000000,00000000,00000000,00000000,00000013,00000208,00000000,00000368,00000035,00000067,00000000,00000036,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R275,183RD STREET-JEROME AVENUE    ,00003556,00000185,00000035,00000055,00000000,00003608,00001323,00000000,00000000,00000000,00000000,00000011,00000161,00000000,00000158,00000017,00000021,00000000,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R276,JACKSON AVENUE-VERNON BLVD    ,00009854,00000511,00000034,00000121,00000016,00003613,00009304,00000000,00000000,00000000,00000018,00000118,00000064,00000014,00001269,00000424,00000368,00000000,00000144,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R277,PRESIDENT ST-NOSTRAND AVE     ,00002194,00000193,00000032,00000052,00000000,00001525,00001905,00000000,00000000,00000000,00000001,00000015,00000060,00000000,00000255,00000033,00000045,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R278,25TH STREET-4TH AVENUE        ,00002061,00000107,00000017,00000021,00000001,00001261,00001496,00000000,00000000,00000000,00000004,00000017,00000030,00000000,00000149,00000044,00000033,00000000,00000026,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R279,JEFFERSON STREET-WYCKOFF AV   ,00005195,00000157,00000011,00000041,00000003,00003876,00004096,00000000,00000000,00000000,00000006,00000030,00000069,00000000,00000355,00000077,00000115,00000000,00000086,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R280,190TH STREET-OVERLOOK TERR    ,00002561,00000358,00000035,00000079,00000000,00001499,00002994,00000000,00000000,00000000,00000003,00000034,00000068,00000000,00000348,00000078,00000102,00000000,00000038,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R282,SPRING STREET-6TH AVENUE      ,00008966,00000420,00000031,00000082,00000019,00003381,00005372,00000000,00000000,00000000,00000014,00000095,00000038,00000022,00000777,00000333,00000203,00000000,00000178,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R283,LAFAYETTE AVENUE-FULTON ST    ,00003004,00000196,00000021,00000042,00000000,00001767,00002144,00000000,00000000,00000000,00000001,00000033,00000057,00000000,00000285,00000079,00000081,00000000,00000055,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R284,CLINTON AVENUE-FULTON ST      ,00004246,00000225,00000031,00000049,00000001,00002129,00003682,00000000,00000000,00000000,00000003,00000040,00000057,00000000,00000596,00000098,00000120,00000000,00000094,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R285,MOTT AVENUE-BEACH 22ND ST     ,00003468,00000218,00000055,00000077,00000000,00001948,00000796,00000000,00000000,00000000,00000003,00000009,00000101,00000000,00000082,00000013,00000011,00000000,00000029,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R286,MYRTLE AVENUE-MARCY AVENUE    ,00003339,00000110,00000019,00000024,00000000,00002788,00002773,00000000,00000000,00000000,00000002,00000022,00000068,00000000,00000285,00000038,00000047,00000000,00000047,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R287,CLASSON AVENUE-LAFAYETTE AV   ,00003071,00000105,00000019,00000017,00000003,00001880,00002612,00000000,00000000,00000000,00000005,00000022,00000035,00000000,00000340,00000068,00000080,00000000,00000055,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R288,7TH AVENUE-9TH STREET         ,00007358,00000753,00000021,00000127,00000003,00002264,00005970,00000000,00000000,00000000,00000004,00000087,00000127,00000003,00000904,00000315,00000227,00000000,00000091,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R289,FT HAMILTON PKY-GREENWOOD     ,00003558,00000364,00000015,00000082,00000000,00001245,00003474,00000000,00000000,00000000,00000001,00000058,00000026,00000002,00000459,00000149,00000128,00000000,00000049,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R290,HOUSTON STREET-VARICK ST      ,00010546,00000725,00000064,00000133,00000038,00003341,00006650,00000000,00000000,00000000,00000085,00000095,00000083,00000049,00000779,00000424,00000260,00000000,00000108,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R291,33RD STREET-QUEENS BLVD       ,00007080,00000377,00000031,00000111,00000006,00003735,00004489,00000000,00000000,00000000,00000020,00000051,00000081,00000007,00000493,00000111,00000098,00000000,00000053,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R292,BAYCHESTER AVE-TILLOTSON      ,00002600,00000146,00000012,00000022,00000003,00001376,00000808,00000000,00000000,00000000,00000005,00000014,00000054,00000000,00000117,00000015,00000011,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R293,34TH STREET - PENN STATION    ,00046394,00002348,00000141,00000366,00000640,00009506,00013315,00000000,00000000,00000000,00000147,00000327,00000452,00000744,00001501,00001671,00000431,00000000,00000716,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R294,MORGAN AVENUE-HARRISON PL     ,00005161,00000102,00000016,00000044,00000004,00003679,00004173,00000000,00000000,00000000,00000002,00000029,00000056,00000000,00000380,00000067,00000085,00000000,00000090,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R295,WILSON AVENUE-MOFFAT STREET   ,00002448,00000089,00000015,00000015,00000000,00002799,00002061,00000000,00000000,00000000,00000000,00000013,00000090,00000000,00000204,00000012,00000037,00000000,00000034,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R297,FRANKLIN AVENUE-FULTON ST     ,00003486,00000169,00000052,00000074,00000001,00002590,00003148,00000000,00000000,00000000,00000004,00000025,00000066,00000000,00000390,00000059,00000073,00000000,00000070,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R298,NORTHERN BLVD-BROADWAY        ,00003685,00000370,00000035,00000140,00000000,00002477,00003526,00000000,00000000,00000000,00000000,00000044,00000089,00000001,00000279,00000059,00000050,00000000,00000028,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R299,BROADWAY - UNION AVENUE       ,00002646,00000168,00000023,00000073,00000000,00002300,00002240,00000000,00000000,00000000,00000001,00000020,00000057,00000000,00000210,00000030,00000034,00000000,00000041,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R300,2ND AVENUE-HOUSTON STREET     ,00010299,00000644,00000056,00000183,00000007,00004671,00006938,00000000,00000000,00000000,00000011,00000124,00000154,00000004,00000950,00000266,00000219,00000000,00000229,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R301,YORK STREET-JAY STREET        ,00007052,00000220,00000014,00000094,00000005,00003533,00005137,00000000,00000000,00000000,00000008,00000074,00000044,00000003,00000609,00000276,00000212,00000000,00000161,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R302,57TH STREET-6TH AVENUE        ,00010576,00000618,00000050,00000099,00000006,00003841,00005660,00000000,00000000,00000000,00000046,00000153,00000121,00000006,00000978,00000441,00000179,00000000,00000170,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R303,21ST STREET-QUEENSBRIDGE      ,00004849,00000499,00000099,00000255,00000000,00004847,00004198,00000000,00000000,00000000,00000007,00000048,00000291,00000007,00000340,00000060,00000043,00000000,00000088,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R304,RECTOR STREET-GREENWICH ST    ,00006750,00000421,00000016,00000074,00000033,00002229,00003662,00000000,00000000,00000000,00000211,00000075,00000059,00000037,00000448,00000243,00000123,00000000,00000146,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R306,238TH STREET-BROADWAY         ,00003087,00000216,00000016,00000050,00000004,00001554,00001850,00000000,00000000,00000000,00000005,00000021,00000079,00000000,00000233,00000062,00000040,00000000,00000022,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R307,138TH ST-GRAND CONCOURSE      ,00002353,00000094,00000022,00000025,00000000,00001421,00000968,00000000,00000000,00000000,00000012,00000009,00000066,00000000,00000111,00000015,00000026,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R308,MT EDEN AVENUE-JEROME AVE     ,00003328,00000169,00000033,00000064,00000000,00002801,00001315,00000000,00000000,00000000,00000003,00000006,00000144,00000001,00000162,00000028,00000027,00000000,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R309,176TH STREET-JEROME AVENUE    ,00003341,00000149,00000048,00000055,00000000,00003526,00001606,00000000,00000000,00000000,00000004,00000009,00000093,00000000,00000176,00000007,00000020,00000000,00000014,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R310,111TH STREET-ROOSEVELT AVE    ,00007524,00000276,00000033,00000099,00000002,00007203,00003041,00000000,00000000,00000000,00000003,00000028,00000150,00000000,00000125,00000030,00000024,00000000,00000027,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R311,BOWERY STREET-DELANCEY ST     ,00002317,00000227,00000014,00000163,00000001,00001533,00002171,00000000,00000000,00000000,00000006,00000008,00000040,00000001,00000153,00000044,00000035,00000000,00000066,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R312,WEST 6TH STREET-SURF AVENUE   ,00002071,00000266,00000011,00000070,00000000,00000857,00000940,00000000,00000000,00000000,00000004,00000041,00000035,00000001,00000082,00000040,00000018,00000000,00000046,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R313,BUSHWICK AVENUE-ABERDEEN ST   ,00001186,00000044,00000012,00000005,00000003,00001376,00001021,00000000,00000000,00000000,00000000,00000002,00000043,00000000,00000085,00000010,00000022,00000000,00000017,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R314,103RD ST-CENTRAL PARK WEST    ,00003655,00000371,00000038,00000106,00000000,00002231,00002814,00000000,00000000,00000000,00000004,00000037,00000126,00000001,00000265,00000086,00000078,00000000,00000086,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
